date,temp_mean_c,temp_max_c,temp_min_c,wind_mean_m_s,solar_rad_j_m2,precip_mm,HDD,CDD,load_mean_MW,load_max_MW,load_min_MW,n_hours,year,month,season,weekday,is_weekend
2020-05-21,16.11589,20.300354,12.271484,3.8399534,3841493.2,0.0,0.0,0.0,4433.009375000001,4999.62,3614.8,96,2020,5,Spring,3,0
2020-05-22,15.01725,20.079712,8.684662,1.4937487,4332283.5,0.0,0.48274994,0.0,4337.664583333333,4850.28,3632.1,96,2020,5,Spring,4,0
2020-05-23,15.938538,18.388733,14.055054,2.7516644,1142348.8,0.5092621,0.0,0.0,3978.3621875000003,4532.59,3404.07,96,2020,5,Spring,5,1
2020-05-24,15.121902,18.145477,13.130493,6.109119,4163737.5,1.1287054,0.37809753,0.0,3834.248020833333,4463.61,3206.55,96,2020,5,Spring,6,1
2020-05-25,12.741112,14.399017,11.137299,3.8824096,3215023.0,2.1442413,2.7588882,0.0,4458.788854166666,5006.21,3252.11,96,2020,5,Spring,0,0
2020-05-26,13.1861725,14.771912,10.921631,5.53132,3704746.5,0.27755103,2.3138275,0.0,4518.75125,4998.51,3629.61,96,2020,5,Spring,1,0
2020-05-27,15.597458,19.776978,10.968323,5.1617203,3724637.8,0.06942748,0.0,0.0,4511.833125,4951.92,3652.06,96,2020,5,Spring,2,0
2020-05-28,15.050301,19.264435,11.109497,4.1543274,3213794.0,0.014527638,0.4496994,0.0,4516.031666666667,4985.26,3611.25,96,2020,5,Spring,3,0
2020-05-29,14.709175,18.194305,11.966217,5.368965,3430139.8,0.010553996,0.7908249,0.0,4447.5284375,4893.08,3633.83,96,2020,5,Spring,4,0
2020-05-30,13.742943,16.541412,11.265625,4.4396467,3473804.8,0.10741552,1.7570572,0.0,3916.5617708333334,4448.5,3339.4,96,2020,5,Spring,5,1
2020-05-31,11.705101,12.491577,11.210815,5.2037244,1321587.1,0.9538015,3.794899,0.0,3757.7061458333333,4264.49,3028.02,96,2020,5,Spring,6,1
2020-06-01,16.884232,21.289886,11.496582,4.9043684,3071035.5,0.069459274,0.0,0.0,3598.814375,4340.16,2997.92,96,2020,6,Summer,0,0
2020-06-02,16.874367,20.498383,12.551819,4.3291802,3649796.0,0.026671093,0.0,0.0,4379.465833333333,4945.67,3150.54,96,2020,6,Summer,1,0
2020-06-03,17.026657,21.387451,13.267487,2.725884,3347157.5,0.95450085,0.0,0.0,4527.9321875,5018.66,3663.72,96,2020,6,Summer,2,0
2020-06-04,18.944305,25.108765,12.840912,5.6975164,4227678.0,0.016498566,0.0,0.9443054,4536.440208333333,4992.79,3630.56,96,2020,6,Summer,3,0
2020-06-05,17.157722,18.208588,16.08496,3.0233932,1368166.4,0.7844608,0.0,0.0,4620.414270833334,5168.38,3662.41,96,2020,6,Summer,4,0
2020-06-06,18.84745,23.99411,12.529144,2.8189852,3484787.0,0.09651184,0.0,0.84745026,4080.0558333333333,4619.62,3521.86,96,2020,6,Summer,5,1
2020-06-07,22.364319,26.882202,16.513428,3.0630012,4005162.8,0.18361408,0.0,4.364319,3927.8038541666665,4628.59,3203.33,96,2020,6,Summer,6,1
2020-06-08,16.546104,18.93872,14.68515,4.7600327,2808832.0,0.02829234,0.0,0.0,4526.815833333333,5017.59,3338.09,96,2020,6,Summer,0,0
2020-06-09,17.715889,21.223846,13.460358,1.5868678,2432725.5,0.41341782,0.0,0.0,4605.951562499999,5031.52,3676.59,96,2020,6,Summer,1,0
2020-06-10,17.438454,19.077362,16.109467,0.97235304,1330022.4,1.9628842,0.0,0.0,4655.899895833333,5175.84,3685.76,96,2020,6,Summer,2,0
2020-06-11,18.731316,23.122894,13.446472,1.1355388,3388446.0,0.030930836,0.0,0.7313156,4657.596770833333,5152.26,3702.11,96,2020,6,Summer,3,0
2020-06-12,20.73201,25.987976,14.084106,1.5600219,4015837.8,0.044027966,0.0,2.73201,4607.032812500001,5024.58,3713.96,96,2020,6,Summer,4,0
2020-06-13,22.987564,28.14505,17.195587,0.82249147,4318750.0,0.016276043,0.0,4.987564,4166.542395833333,4719.71,3536.56,96,2020,6,Summer,5,1
2020-06-14,20.96978,25.057373,18.467133,2.7570853,3488320.0,0.68146384,0.0,2.96978,4016.2309375,4553.65,3293.44,96,2020,6,Summer,6,1
2020-06-15,19.391434,21.980042,16.971985,4.17619,1878348.9,1.6860645,0.0,1.3914337,4663.4002083333335,5272.28,3415.16,96,2020,6,Summer,0,0
2020-06-16,19.145782,20.766937,17.744354,4.5463753,2284608.0,0.47626495,0.0,1.1457825,4783.341666666666,5279.83,3807.85,96,2020,6,Summer,1,0
2020-06-17,19.869972,23.094818,17.538757,3.0622535,2572936.5,0.6904602,0.0,1.8699722,4827.400729166667,5308.88,3863.9,96,2020,6,Summer,2,0
2020-06-18,19.22647,20.765198,17.617035,3.6996703,1935249.0,0.8428892,0.0,1.226471,4764.489270833333,5308.31,3808.81,96,2020,6,Summer,3,0
2020-06-19,19.471313,22.37497,16.38733,2.721653,3273224.5,0.21171568,0.0,1.4713135,4622.187708333334,5130.63,3794.29,96,2020,6,Summer,4,0
2020-06-20,16.664635,17.78366,14.820404,5.417439,1479791.0,1.5178999,0.0,0.0,4168.315416666667,4678.18,3489.31,96,2020,6,Summer,5,1
2020-06-21,15.963753,17.194214,14.921692,6.65108,782796.8,3.9152782,0.0,0.0,4022.0328125,4587.85,3240.21,96,2020,6,Summer,6,1
2020-06-22,20.01786,22.348755,17.148865,7.1191435,2793271.2,0.3457069,0.0,2.0178604,4651.6790625,5230.72,3409.81,96,2020,6,Summer,0,0
2020-06-23,21.129059,23.675568,19.151459,6.6056156,4670886.0,0.00012715659,0.0,3.1290588,4662.543333333334,5119.76,3749.25,96,2020,6,Summer,1,0
2020-06-24,19.07125,23.269714,14.635315,3.3359625,4199411.0,3.1789146e-05,0.0,1.0712509,4654.096145833333,5116.72,3792.98,96,2020,6,Summer,2,0
2020-06-25,19.570656,24.582397,14.193939,1.4126507,3815027.2,0.038178764,0.0,1.5706558,4754.6046875,5259.07,3814.81,96,2020,6,Summer,3,0
2020-06-26,21.658249,26.762054,16.352814,3.4645808,3702323.2,1.4690717,0.0,3.658249,4738.815208333333,5205.77,3839.47,96,2020,6,Summer,4,0
2020-06-27,24.698647,29.042236,19.60199,2.0607953,4548851.0,0.010649363,0.0,6.6986465,4267.491666666667,4822.73,3583.24,96,2020,6,Summer,5,1
2020-06-28,25.83229,30.973724,19.815643,1.4025838,4489561.5,0.01894633,0.0,7.8322906,4186.401979166667,4950.0,3314.41,96,2020,6,Summer,6,1
2020-06-29,21.572647,23.72342,18.700684,3.3423052,3250641.0,0.29484433,0.0,3.572647,4889.170520833333,5687.31,3534.63,96,2020,6,Summer,0,0
2020-06-30,21.429283,26.220306,15.316498,2.880152,4241101.0,6.357829e-05,0.0,3.4292831,4836.1009375,5361.83,3799.16,96,2020,6,Summer,1,0
2020-07-01,24.541733,30.692932,17.969696,2.2453332,4225775.0,0.003306071,0.0,6.541733,5098.5721875,5704.53,3978.14,96,2020,7,Summer,2,0
2020-07-02,24.145287,29.046478,20.579285,2.0142581,3925167.0,0.77610016,0.0,6.1452866,5206.8884375,5785.02,4155.14,96,2020,7,Summer,3,0
2020-07-03,21.101631,22.750854,20.26181,3.9129598,1857019.8,0.6580353,0.0,3.1016312,5009.67,5623.38,4040.09,96,2020,7,Summer,4,0
2020-07-04,21.856216,26.507141,16.680786,3.0511916,4091242.8,0.00019073486,0.0,3.8562164,4348.572604166667,4865.78,3676.08,96,2020,7,Summer,5,1
2020-07-05,23.392067,29.030518,15.695679,1.8013804,4558442.5,0.0,0.0,5.392067,4184.993229166666,4994.11,3389.18,96,2020,7,Summer,6,1
2020-07-06,24.824768,31.322357,18.578827,2.8769078,3847607.2,0.0,0.0,6.824768,5030.332916666667,5728.67,3625.44,96,2020,7,Summer,0,0
2020-07-07,18.493172,21.338776,15.885742,5.019564,3142451.2,1.194795,0.0,0.4931717,4736.007604166666,5103.79,3941.6,96,2020,7,Summer,1,0
2020-07-08,19.330376,25.366547,10.798035,2.6902742,3483217.0,0.0,0.0,1.3303757,4762.49,5280.1,3799.37,96,2020,7,Summer,2,0
2020-07-09,23.008759,27.621094,18.017303,1.9040594,3550250.8,0.0,0.0,5.0087585,4947.256458333333,5474.68,3932.79,96,2020,7,Summer,3,0
2020-07-10,26.37613,32.76999,18.801025,3.7622967,4554496.0,0.0,0.0,8.376129,5021.3278125,5564.59,3998.46,96,2020,7,Summer,4,0
2020-07-11,21.474594,25.19278,16.393494,4.52951,3482760.8,0.2893448,0.0,3.474594,4407.013541666666,4814.51,3587.0,96,2020,7,Summer,5,1
2020-07-12,17.874695,22.274445,13.278717,5.163558,3664955.5,0.20958582,0.0,0.0,3974.62125,4578.72,3378.92,96,2020,7,Summer,6,1
2020-07-13,18.623863,23.588348,12.646484,2.4835625,3251349.5,0.0,0.0,0.6238632,4625.868333333333,5173.24,3424.86,96,2020,7,Summer,0,0
2020-07-14,19.141441,23.812958,12.63913,2.1620576,2977950.0,0.0011444092,0.0,1.1414413,4734.977083333333,5212.07,3817.44,96,2020,7,Summer,1,0
2020-07-15,20.274323,26.314972,13.288849,2.5515506,3732864.0,0.008551279,0.0,2.2743225,4791.278229166667,5333.95,3836.9,96,2020,7,Summer,2,0
2020-07-16,19.886292,23.620148,17.286682,2.6880634,3113843.2,0.2539635,0.0,1.8862915,4830.5428125,5276.81,3913.64,96,2020,7,Summer,3,0
2020-07-17,18.249657,22.384308,15.380157,4.0329485,3145527.5,0.28568903,0.0,0.24965668,4740.162604166667,5290.04,3895.66,96,2020,7,Summer,4,0
2020-07-18,17.622795,20.501587,14.921692,2.5254066,2759492.2,0.2339999,0.0,0.0,4150.21125,4632.1,3508.89,96,2020,7,Summer,5,1
2020-07-19,19.443367,23.024353,15.927368,2.1258314,3084027.8,0.037384033,0.0,1.443367,3985.5521875,4564.21,3277.17,96,2020,7,Summer,6,1
2020-07-20,22.55429,28.423187,16.935059,1.0987661,3915934.0,0.036493935,0.0,4.554291,4651.3153125,5259.35,3339.5,96,2020,7,Summer,0,0
2020-07-21,23.559814,30.361023,17.78598,0.8121182,4016490.8,0.025908154,0.0,5.5598145,4851.002604166667,5438.66,3801.1,96,2020,7,Summer,1,0
2020-07-22,23.154129,27.528778,18.615997,1.9705534,3574041.8,0.08694331,0.0,5.154129,4931.0311458333335,5415.72,3909.07,96,2020,7,Summer,2,0
2020-07-23,23.180656,27.82373,18.152313,1.2554531,3201352.5,0.28473535,0.0,5.1806564,4894.267083333333,5331.77,3952.67,96,2020,7,Summer,3,0
2020-07-24,21.451752,25.335358,17.954224,1.8479867,2496576.0,1.4658928,0.0,3.4517517,4793.136458333333,5351.0,3874.13,96,2020,7,Summer,4,0
2020-07-25,20.284729,22.654724,17.915253,2.2770424,1696652.8,2.9172578,0.0,2.284729,4311.157291666666,4793.82,3608.6,96,2020,7,Summer,5,1
2020-07-26,22.115059,27.686615,17.74112,0.78412473,3645802.5,0.0024795532,0.0,4.115059,4085.2629166666666,4727.51,3368.83,96,2020,7,Summer,6,1
2020-07-27,23.502235,28.735474,17.613068,2.2697272,4047078.2,0.0019391377,0.0,5.5022354,4756.634895833334,5375.45,3479.21,96,2020,7,Summer,0,0
2020-07-28,26.191933,32.19507,19.716217,3.977281,4121066.8,0.0006039937,0.0,8.191933,4978.660520833333,5598.89,3893.01,96,2020,7,Summer,1,0
2020-07-29,25.765556,30.158997,22.30371,1.6912222,3328431.0,0.09295146,0.0,7.7655563,5113.181666666666,5659.32,4011.64,96,2020,7,Summer,2,0
2020-07-30,26.067291,31.522064,21.058502,1.3398104,3818188.8,0.3656387,0.0,8.067291,5180.659479166667,5773.83,4059.99,96,2020,7,Summer,3,0
2020-07-31,26.203491,32.584473,19.357697,1.8920201,3954410.5,0.0033696492,0.0,8.203491,5043.764166666667,5582.19,4024.67,96,2020,7,Summer,4,0
2020-08-01,24.913857,30.066223,20.336456,2.0724428,4166673.2,0.0,0.0,6.9138565,4353.5077083333335,4986.9,3661.47,96,2020,8,Summer,5,1
2020-08-02,23.435059,29.166748,17.656921,2.947362,3941969.0,0.0,0.0,5.4350586,4103.946770833333,4928.33,3399.67,96,2020,8,Summer,6,1
2020-08-03,22.81488,24.511688,22.216248,2.836472,1887304.6,0.5212784,0.0,4.8148804,4876.815625,5482.64,3591.25,96,2020,8,Summer,0,0
2020-08-04,20.721977,25.561646,18.242188,3.184307,2863535.0,2.0671844,0.0,2.7219772,4952.7456250000005,5600.64,3958.39,96,2020,8,Summer,1,0
2020-08-05,17.622131,20.36679,15.48999,5.083621,1277559.5,1.9416808,0.0,0.0,4900.194895833333,5461.32,3897.55,96,2020,8,Summer,2,0
2020-08-06,21.920135,25.89331,17.888214,2.9099908,2198511.0,0.06790161,0.0,3.9201355,4945.450729166667,5527.44,3922.83,96,2020,8,Summer,3,0
2020-08-07,25.091393,31.327454,19.901459,2.4359372,3031658.5,0.0005722046,0.0,7.0913925,4976.551666666667,5524.44,3979.68,96,2020,8,Summer,4,0
2020-08-08,25.495987,32.130096,19.92923,1.611861,3218154.8,0.0,0.0,7.495987,4521.0653125,5230.9,3813.86,96,2020,8,Summer,5,1
2020-08-09,25.64627,32.208313,20.246521,1.2937796,3425723.8,0.0015576681,0.0,7.6462708,4330.6146875,5156.68,3571.3,96,2020,8,Summer,6,1
2020-08-10,25.25724,32.089294,20.805298,1.6013936,3355063.5,0.01703898,0.0,7.2572403,5030.1180208333335,5720.17,3659.41,96,2020,8,Summer,0,0
2020-08-11,22.39598,26.016937,19.852936,1.6243913,2530709.5,1.3121922,0.0,4.395981,5063.148749999999,5699.48,4029.21,96,2020,8,Summer,1,0
2020-08-12,23.503708,29.444916,18.305115,1.2034161,3404036.2,0.50201416,0.0,5.503708,5022.333958333334,5679.19,3939.26,96,2020,8,Summer,2,0
2020-08-13,24.295242,30.742676,18.88269,2.696498,3488597.2,0.0012715659,0.0,6.2952423,5046.996979166667,5691.56,3982.13,96,2020,8,Summer,3,0
2020-08-14,22.663887,26.042969,20.31662,1.0383319,2071091.1,1.3141315,0.0,4.663887,4936.419270833333,5417.45,3986.57,96,2020,8,Summer,4,0
2020-08-15,22.44625,27.121979,19.441101,1.7385159,2901418.5,0.13710657,0.0,4.446251,4332.2439583333335,4880.12,3592.6,96,2020,8,Summer,5,1
2020-08-16,21.230537,22.7966,19.931244,0.88778055,1144405.4,2.671083,0.0,3.2305374,4090.8340625,4819.33,3391.54,96,2020,8,Summer,6,1
2020-08-17,21.34555,26.200684,19.052612,2.262765,2356032.0,3.9268813,0.0,3.3455505,4688.272291666667,5329.61,3493.0,96,2020,8,Summer,0,0
2020-08-18,19.936737,22.06073,18.166595,2.0778737,1455385.6,2.3787498,0.0,1.9367371,4707.037708333333,5284.66,3755.86,96,2020,8,Summer,1,0
2020-08-19,21.223686,25.051117,18.981262,3.7851632,3037747.2,0.029563904,0.0,3.2236862,4624.686145833333,5079.41,3695.81,96,2020,8,Summer,2,0
2020-08-20,21.62606,27.132904,16.655945,1.3134934,3449745.0,0.0,0.0,3.6260605,3725.046979166667,4430.01,3207.97,96,2020,8,Summer,3,0
2020-08-21,23.000557,29.288544,16.902222,2.6877084,3488392.2,0.0,0.0,5.000557,3951.6477083333334,4788.77,3131.76,96,2020,8,Summer,4,0
2020-08-22,24.680763,30.68811,20.07077,2.839087,3425408.0,0.0006993612,0.0,6.6807632,4000.430208333333,4835.23,3304.44,96,2020,8,Summer,5,1
2020-08-23,22.162613,26.103333,20.128357,3.9244158,3001399.5,0.19429524,0.0,4.162613,3960.7639583333334,4705.68,3311.85,96,2020,8,Summer,6,1
2020-08-24,21.024582,24.334747,19.0372,2.9972873,1944776.5,0.070762634,0.0,3.024582,4644.067291666667,5347.89,3347.61,96,2020,8,Summer,0,0
2020-08-25,20.523186,25.13208,17.973877,2.8769848,3302882.2,0.06720225,0.0,2.5231857,4748.405833333333,5395.64,3800.5,96,2020,8,Summer,1,0
2020-08-26,21.836746,28.549164,16.085724,3.7557864,2917290.5,6.357829e-05,0.0,3.8367462,4834.208333333333,5568.26,3802.19,96,2020,8,Summer,2,0
2020-08-27,22.005531,25.851654,19.687195,3.4574509,3374967.5,0.0,0.0,4.0055313,4810.189791666667,5500.24,3911.28,96,2020,8,Summer,3,0
2020-08-28,21.141777,28.008728,15.029968,3.324633,3193600.0,0.0,0.0,3.141777,4832.4295833333335,5500.89,3875.5,96,2020,8,Summer,4,0
2020-08-29,23.902489,29.247955,20.814453,2.4187374,2795601.0,0.08996328,0.0,5.9024887,4673.631666666667,5298.14,3870.88,96,2020,8,Summer,5,1
2020-08-30,23.896736,30.646729,20.537964,3.71652,2844796.0,0.029468536,0.0,5.896736,4366.2127083333335,5247.73,3562.08,96,2020,8,Summer,6,1
2020-08-31,18.498497,21.224579,16.65158,3.6921225,1900932.2,0.56870776,0.0,0.498497,4813.288020833334,5536.11,3627.11,96,2020,8,Summer,0,0
2020-09-01,15.319283,16.938477,14.584808,4.732083,912311.5,4.318301,0.18071747,0.0,4773.139479166667,5378.63,3751.27,96,2020,9,Autumn,1,0
2020-09-02,15.491127,19.970734,12.523987,2.1997566,3005913.5,0.0,0.008872986,0.0,4674.793020833334,5428.51,3766.71,96,2020,9,Autumn,2,0
2020-09-03,16.152512,21.364044,13.273193,1.3896139,2735236.2,0.1250267,0.0,0.0,4714.163541666667,5394.33,3815.97,96,2020,9,Autumn,3,0
2020-09-04,17.447159,24.181244,11.689545,1.9326191,3035140.2,0.0,0.0,0.0,4626.7,5384.57,3743.02,96,2020,9,Autumn,4,0
2020-09-05,20.181343,26.899048,15.312256,2.9765344,3047667.0,0.0,0.0,2.181343,4251.225416666667,5028.04,3549.67,96,2020,9,Autumn,5,1
2020-09-06,19.824112,24.536346,17.106476,2.7818103,2276347.8,0.04901886,0.0,1.8241119,4106.1434375,4992.68,3439.76,96,2020,9,Autumn,6,1
2020-09-07,17.90393,22.188965,15.294403,4.5577335,2087628.8,0.35731,0.0,0.0,4784.8029166666665,5657.0,3475.74,96,2020,9,Autumn,0,0
2020-09-08,16.96019,22.751373,13.19751,1.1919245,3036804.2,0.0,0.0,0.0,4807.00875,5609.82,3903.74,96,2020,9,Autumn,1,0
2020-09-09,17.384003,25.117249,11.384827,2.0535488,2982720.0,0.0,0.0,0.0,4892.710208333333,5722.69,3938.17,96,2020,9,Autumn,2,0
2020-09-10,19.574707,26.231384,14.307892,2.4555364,2889595.8,0.0,0.0,1.574707,4931.134479166666,5736.99,3976.78,96,2020,9,Autumn,3,0
2020-09-11,19.892845,25.129486,17.010925,1.522451,2289250.2,0.0371933,0.0,1.8928452,4908.128541666667,5633.08,3947.49,96,2020,9,Autumn,4,0
2020-09-12,20.589996,27.638153,15.79895,1.4440277,2294882.2,0.0,0.0,2.5899963,4426.528229166667,5182.07,3669.25,96,2020,9,Autumn,5,1
2020-09-13,20.85534,28.322845,16.862488,1.3977857,2773286.5,0.0011761984,0.0,2.855339,4208.115104166666,5072.55,3528.83,96,2020,9,Autumn,6,1
2020-09-14,20.71997,28.172882,15.864288,1.2388157,2730538.5,0.0,0.0,2.7199707,4884.174479166667,5830.11,3545.37,96,2020,9,Autumn,0,0
2020-09-15,21.269737,28.69571,16.42627,1.871273,2711957.2,0.0,0.0,3.2697372,5031.099583333334,5950.77,3943.18,96,2020,9,Autumn,1,0
2020-09-16,21.481888,28.014893,17.48407,1.7348546,2457962.5,0.0,0.0,3.4818878,5107.994375,5904.76,4002.09,96,2020,9,Autumn,2,0
2020-09-17,20.614288,26.420624,17.981903,3.750351,2130833.0,0.046157837,0.0,2.6142883,5105.645729166667,5872.19,4037.67,96,2020,9,Autumn,3,0
2020-09-18,15.431107,20.029083,12.513245,2.9209523,2282410.8,0.020567575,0.06889343,0.0,4830.160833333333,5548.35,3959.47,96,2020,9,Autumn,4,0
2020-09-19,13.851105,21.011536,9.846985,1.5889559,2507400.5,0.0,1.6488953,0.0,4317.660416666667,5072.81,3603.29,96,2020,9,Autumn,5,1
2020-09-20,15.120094,23.1922,9.97644,2.100186,2645034.8,0.0,0.3799057,0.0,4107.453125,4989.65,3489.86,96,2020,9,Autumn,6,1
2020-09-21,18.01902,25.235413,13.854767,3.0043569,2580514.2,0.0,0.0,0.01902008,4784.698854166666,5676.15,3499.68,96,2020,9,Autumn,0,0
2020-09-22,18.636635,25.961395,14.373718,2.936544,2542186.5,0.0,0.0,0.6366348,4925.886979166667,5748.75,3897.27,96,2020,9,Autumn,1,0
2020-09-23,18.862572,24.569733,14.996216,3.0236378,1959377.1,0.010649363,0.0,0.8625717,5039.104791666667,5796.71,3974.58,96,2020,9,Autumn,2,0
2020-09-24,18.819565,25.027039,15.187317,1.8691299,2320665.5,0.010967255,0.0,0.8195648,5013.451562499999,5794.07,4020.96,96,2020,9,Autumn,3,0
2020-09-25,17.31324,18.44284,16.026703,3.9643068,427639.44,3.8231533,0.0,0.0,4992.323541666667,5628.49,3997.77,96,2020,9,Autumn,4,0
2020-09-26,10.563324,13.306549,7.9684753,4.929045,737058.1,1.0936103,4.936676,0.0,4441.076562499999,5082.91,3569.6,96,2020,9,Autumn,5,1
2020-09-27,10.295761,16.463928,6.3159485,2.245417,1906287.0,0.0,5.204239,0.0,4127.2575,5063.81,3418.98,96,2020,9,Autumn,6,1
2020-09-28,12.845993,16.034058,11.217743,3.3008955,1456998.4,1.0056814,2.654007,0.0,5007.1059374999995,5841.3,3527.94,96,2020,9,Autumn,0,0
2020-09-29,12.595772,15.171265,10.925018,3.6896753,962086.44,0.12903214,2.9042282,0.0,5134.399375,5915.36,3989.87,96,2020,9,Autumn,1,0
2020-09-30,13.875801,14.984894,12.846527,5.56538,584302.94,0.13640721,1.6241989,0.0,5259.8829166666665,5976.57,4056.42,96,2020,9,Autumn,2,0
2020-10-01,13.964088,15.66098,12.87677,3.1369128,505838.94,0.3042539,1.5359116,0.0,5208.8625,5920.41,4083.55,96,2020,10,Autumn,3,0
2020-10-02,14.429741,20.07129,9.407501,3.7145524,1768750.9,0.0028292339,1.0702591,0.0,5067.031770833333,5786.62,4110.16,96,2020,10,Autumn,4,0
2020-10-03,19.941345,24.163055,16.711517,6.4153953,1930854.4,0.00012715659,0.0,1.9413452,4564.692083333333,5249.48,3766.12,96,2020,10,Autumn,5,1
2020-10-04,17.651695,21.115845,14.934692,5.7138815,2154359.5,2.141126,0.0,0.0,4248.947604166667,5143.18,3626.42,96,2020,10,Autumn,6,1
2020-10-05,14.517914,18.532318,12.888031,3.625862,1478651.8,0.2714157,0.9820862,0.0,4942.9590625,5777.98,3577.57,96,2020,10,Autumn,0,0
2020-10-06,13.858284,19.474426,9.983215,2.4281693,2120153.5,0.0,1.641716,0.0,5012.7059375,5867.09,4003.98,96,2020,10,Autumn,1,0
2020-10-07,13.48304,14.680908,12.61377,2.9560673,637725.8,0.28149286,2.0169601,0.0,5205.715,5992.43,4023.26,96,2020,10,Autumn,2,0
2020-10-08,12.579117,17.369629,10.549133,5.2525134,1882875.8,0.0,2.9208832,0.0,5081.494895833333,5909.7,4063.27,96,2020,10,Autumn,3,0
2020-10-09,12.60083,20.225098,7.9556885,1.6541394,1938671.0,0.0,2.89917,0.0,5039.9028124999995,5849.79,4086.59,96,2020,10,Autumn,4,0
2020-10-10,13.530701,19.20102,10.297211,2.4102707,1521416.5,0.7142067,1.9692993,0.0,4624.348854166667,5421.4,3854.09,96,2020,10,Autumn,5,1
2020-10-11,11.144531,12.870178,9.720001,4.849866,622600.56,0.75184506,4.3554688,0.0,4518.681250000001,5353.16,3684.96,96,2020,10,Autumn,6,1
2020-10-12,7.426956,8.162628,6.63739,7.278211,365516.8,3.9210954,8.073044,0.0,5321.342187499999,6115.58,3750.79,96,2020,10,Autumn,0,0
2020-10-13,6.8075333,7.805542,6.4414062,7.806124,240396.8,3.660933,8.692467,0.0,5521.880625000001,6228.28,4179.26,96,2020,10,Autumn,1,0
2020-10-14,8.759209,12.684143,6.8131104,4.014371,908620.8,1.3616562,6.7407913,0.0,5442.114270833333,6189.8,4244.2,96,2020,10,Autumn,2,0
2020-10-15,8.037338,10.55011,5.524414,2.3385668,511833.6,1.6457239,7.4626617,0.0,5469.660208333334,6225.14,4255.67,96,2020,10,Autumn,3,0
2020-10-16,7.9748383,9.052429,7.4447937,4.2078424,304780.8,0.9529114,7.5251617,0.0,5438.137083333333,6094.73,4252.19,96,2020,10,Autumn,4,0
2020-10-17,8.054718,10.032471,6.9558716,4.4585714,751500.8,0.7275423,7.445282,0.0,4977.914791666667,5667.12,3995.53,96,2020,10,Autumn,5,1
2020-10-18,8.719719,12.091248,7.072937,2.521162,1557487.0,0.085830696,6.780281,0.0,4618.165104166666,5467.81,3844.12,96,2020,10,Autumn,6,1
2020-10-19,8.879112,12.196686,6.5351562,1.8004402,1324667.8,0.05286535,6.6208878,0.0,5332.207604166667,6190.17,3879.03,96,2020,10,Autumn,0,0
2020-10-20,9.77314,14.961609,5.8448486,4.698872,1797149.9,0.0,5.72686,0.0,5311.858125,6227.35,4281.61,96,2020,10,Autumn,1,0
2020-10-21,11.642921,16.493713,8.392548,4.8699856,1381205.2,0.00012715659,3.8570786,0.0,5399.699270833334,6232.11,4309.95,96,2020,10,Autumn,2,0
2020-10-22,10.0004425,14.491638,6.720764,1.3482907,1452608.0,3.1789146e-05,5.4995575,0.0,5264.9305208333335,6035.39,4286.63,96,2020,10,Autumn,3,0
2020-10-23,8.617081,11.21814,6.4221497,1.2331754,782877.9,0.0012397766,6.8829193,0.0,4455.5590624999995,5187.08,3764.16,96,2020,10,Autumn,4,0
2020-10-24,10.477646,13.301666,8.242554,1.3747307,415637.34,0.04456838,5.022354,0.0,4619.278541666667,5358.04,3611.27,96,2020,10,Autumn,5,1
2020-10-25,11.495033,13.143341,9.944336,1.9703984,726869.3,0.03821055,4.0049667,0.0,4608.718229166667,5277.44,3657.46,96,2020,10,Autumn,6,1
2020-10-26,13.956238,18.387665,11.149902,5.6829233,1422583.5,0.0030199687,1.5437622,0.0,5172.638645833334,6035.87,3713.67,96,2020,10,Autumn,0,0
2020-10-27,11.689674,15.5784,9.393036,2.3449395,1304913.0,0.018978117,3.8103256,0.0,5195.6928125,6050.39,4081.67,96,2020,10,Autumn,1,0
2020-10-28,10.874611,15.135315,8.346466,1.4464362,1440439.4,0.022443136,4.625389,0.0,5277.632083333333,6131.15,4160.26,96,2020,10,Autumn,2,0
2020-10-29,9.1429825,12.300171,6.694214,1.4826376,650423.44,0.17941794,6.3570175,0.0,5440.772291666667,6220.38,4199.21,96,2020,10,Autumn,3,0
2020-10-30,9.374214,11.337097,7.4267883,2.5768347,241710.94,0.85945123,6.125786,0.0,5343.48625,6169.46,4206.52,96,2020,10,Autumn,4,0
