date,temp_mean_c,temp_max_c,temp_min_c,wind_mean_m_s,n_soundings,HDD,CDD
2023-05-02,17.0,22.0,12.0,4.0,2,0.0,0.0
2023-05-03,16.5,19.2,13.8,5.0,2,0.0,0.0
2023-05-04,15.899999999999999,19.2,12.6,2.0,2,0.0,0.0
2023-05-05,16.7,20.4,13.0,4.0,2,0.0,0.0
2023-05-06,17.5,23.4,11.6,4.0,2,0.0,0.0
2023-05-07,18.1,21.4,14.8,3.0,2,0.0,0.10000000000000142
2023-05-08,13.2,17.8,8.6,4.0,2,2.3000000000000007,0.0
2023-05-09,12.399999999999999,17.4,7.4,6.0,2,3.1000000000000014,0.0
2023-05-10,14.7,17.8,11.6,7.0,2,0.8000000000000007,0.0
2023-05-11,16.2,20.0,12.4,9.0,2,0.0,0.0
2023-05-12,11.100000000000001,11.4,10.8,3.0,2,4.399999999999999,0.0
2023-05-13,11.5,12.6,10.4,4.0,2,4.0,0.0
2023-05-14,12.4,13.0,11.8,5.0,2,3.0999999999999996,0.0
2023-05-15,14.299999999999999,16.4,12.2,3.0,2,1.200000000000001,0.0
2023-05-16,14.3,15.0,13.6,4.0,2,1.1999999999999993,0.0
2023-05-17,16.2,18.2,14.2,4.0,2,0.0,0.0
2023-05-18,13.0,13.8,12.2,4.0,2,2.5,0.0
2023-05-19,15.9,20.0,11.8,0.0,2,0.0,0.0
2023-05-20,20.0,24.8,15.2,7.0,2,0.0,2.0
2023-05-21,21.5,25.4,17.6,4.0,2,0.0,3.5
2023-05-22,19.7,23.0,16.4,1.0,2,0.0,1.6999999999999993
2023-05-23,20.6,25.8,15.4,2.0,2,0.0,2.6000000000000014
2023-05-24,20.1,23.4,16.8,3.0,2,0.0,2.1000000000000014
2023-05-25,20.3,23.6,17.0,4.0,2,0.0,2.3000000000000007
2023-05-26,21.4,25.2,17.6,4.0,2,0.0,3.3999999999999986
2023-05-27,20.6,23.0,18.2,3.0,2,0.0,2.6000000000000014
2023-05-28,19.5,23.6,15.4,3.0,2,0.0,1.5
2023-05-29,17.9,19.8,16.0,2.0,2,0.0,0.0
2023-05-30,18.0,20.8,15.2,3.0,2,0.0,0.0
2023-05-31,21.3,25.6,17.0,6.0,2,0.0,3.3000000000000007
2023-06-01,20.8,26.2,15.4,3.0,2,0.0,2.8000000000000007
2023-06-02,17.200000000000003,17.8,16.6,3.0,2,0.0,0.0
2023-06-03,16.4,16.4,16.4,2.0,1,0.0,0.0
2023-06-04,15.9,20.0,11.8,3.0,2,0.0,0.0
2023-06-05,19.3,24.2,14.4,4.0,2,0.0,1.3000000000000007
2023-06-06,17.1,17.4,16.8,5.0,2,0.0,0.0
2023-06-07,18.5,20.8,16.2,3.0,2,0.0,0.5
2023-06-08,18.7,21.2,16.2,2.0,2,0.0,0.6999999999999993
2023-06-09,18.0,18.0,18.0,0.0,1,0.0,0.0
2023-06-10,22.0,22.0,22.0,4.0,1,0.0,4.0
2023-06-11,18.2,18.2,18.2,4.0,1,0.0,0.1999999999999993
2023-06-12,21.8,21.8,21.8,4.0,1,0.0,3.8000000000000007
2023-06-13,20.0,20.0,20.0,6.0,1,0.0,2.0
2023-06-14,17.4,21.8,13.0,3.0,2,0.0,0.0
2023-06-15,18.5,23.6,13.4,3.0,2,0.0,0.5
2023-06-16,21.1,24.6,17.6,3.0,2,0.0,3.1000000000000014
2023-06-17,18.9,23.8,14.0,4.0,2,0.0,0.8999999999999986
2023-06-18,21.7,26.0,17.4,7.0,2,0.0,3.6999999999999993
2023-06-19,21.5,27.6,15.4,3.0,2,0.0,3.5
2023-06-20,24.6,29.8,19.4,4.0,2,0.0,6.600000000000001
2023-06-21,25.299999999999997,29.2,21.4,4.0,2,0.0,7.299999999999997
2023-06-22,25.4,30.4,20.4,3.0,2,0.0,7.399999999999999
2023-06-23,27.5,31.6,23.4,3.0,2,0.0,9.5
2023-06-24,22.200000000000003,25.6,18.8,11.5,2,0.0,4.200000000000003
2023-06-25,21.4,23.6,19.2,1.0,2,0.0,3.3999999999999986
2023-06-26,22.2,27.0,17.4,2.0,2,0.0,4.199999999999999
2023-06-27,20.6,23.8,17.4,3.0,2,0.0,2.6000000000000014
2023-06-28,19.4,21.4,17.4,4.0,2,0.0,1.3999999999999986
2023-06-29,19.1,24.2,14.0,2.0,2,0.0,1.1000000000000014
2023-06-30,21.5,27.2,15.8,2.0,2,0.0,3.5
2023-07-01,23.0,28.0,18.0,5.0,2,0.0,5.0
2023-07-02,24.3,28.0,20.6,7.0,2,0.0,6.300000000000001
2023-07-03,24.6,27.8,21.4,6.0,2,0.0,6.600000000000001
2023-07-04,21.200000000000003,21.6,20.8,2.0,2,0.0,3.200000000000003
2023-07-05,22.5,28.0,17.0,3.0,2,0.0,4.5
2023-07-06,24.1,26.8,21.4,4.0,2,0.0,6.100000000000001
2023-07-07,23.0,26.0,20.0,4.0,2,0.0,5.0
2023-07-08,23.0,28.4,17.6,2.0,2,0.0,5.0
2023-07-09,24.299999999999997,30.4,18.2,5.0,2,0.0,6.299999999999997
2023-07-10,25.7,32.4,19.0,4.0,2,0.0,7.699999999999999
2023-07-11,25.9,30.0,21.8,8.0,2,0.0,7.899999999999999
2023-07-12,25.700000000000003,30.8,20.6,1.0,2,0.0,7.700000000000003
2023-07-13,25.4,28.0,22.8,3.0,2,0.0,7.399999999999999
2023-07-14,25.4,28.2,22.6,3.0,2,0.0,7.399999999999999
2023-07-15,25.6,30.6,20.6,4.0,2,0.0,7.600000000000001
2023-07-16,28.0,33.4,22.6,5.0,2,0.0,10.0
2023-07-17,30.299999999999997,34.8,25.8,5.0,2,0.0,12.299999999999997
2023-07-18,27.6,30.8,24.4,7.0,2,0.0,9.600000000000001
2023-07-19,26.299999999999997,30.4,22.2,5.0,2,0.0,8.299999999999997
2023-07-20,25.4,28.6,22.2,6.0,2,0.0,7.399999999999999
2023-07-21,22.799999999999997,25.2,20.4,5.0,2,0.0,4.799999999999997
2023-07-22,21.1,25.2,17.0,4.0,2,0.0,3.1000000000000014
2023-07-23,23.5,28.2,18.8,5.0,2,0.0,5.5
2023-07-24,26.5,32.6,20.4,6.0,2,0.0,8.5
2023-07-25,22.5,23.8,21.2,4.0,2,0.0,4.5
2023-07-26,19.1,19.2,19.0,4.0,2,0.0,1.1000000000000014
2023-07-27,15.2,15.2,15.2,12.0,1,0.3000000000000007,0.0
2023-07-28,27.4,27.4,27.4,10.0,1,0.0,9.399999999999999
2023-07-29,25.1,29.8,20.4,3.0,2,0.0,7.100000000000001
2023-07-30,20.5,21.4,19.6,1.0,2,0.0,2.5
2023-07-31,22.1,24.6,19.6,4.0,2,0.0,4.100000000000001
2023-08-01,22.5,28.8,16.2,8.0,2,0.0,4.5
2023-08-02,20.9,25.4,16.4,2.0,2,0.0,2.8999999999999986
2023-08-03,22.799999999999997,27.4,18.2,5.0,2,0.0,4.799999999999997
2023-08-04,22.1,26.8,17.4,5.0,2,0.0,4.100000000000001
2023-08-05,23.0,26.2,19.8,7.0,2,0.0,5.0
2023-08-06,18.3,19.0,17.6,6.0,2,0.0,0.3000000000000007
2023-08-07,17.4,18.6,16.2,12.0,2,0.0,0.0
2023-08-08,18.1,21.2,15.0,7.0,2,0.0,0.10000000000000142
2023-08-09,17.200000000000003,22.6,11.8,3.0,2,0.0,0.0
2023-08-10,20.9,23.4,18.4,7.0,2,0.0,2.8999999999999986
2023-08-11,18.3,24.0,12.6,1.0,2,0.0,0.3000000000000007
2023-08-12,20.1,26.0,14.2,2.0,2,0.0,2.1000000000000014
2023-08-13,22.3,28.0,16.6,3.0,2,0.0,4.300000000000001
2023-08-14,24.200000000000003,29.8,18.6,3.0,2,0.0,6.200000000000003
2023-08-15,25.799999999999997,31.2,20.4,3.0,2,0.0,7.799999999999997
2023-08-16,23.200000000000003,26.6,19.8,2.0,2,0.0,5.200000000000003
2023-08-17,23.4,26.6,20.2,3.0,2,0.0,5.399999999999999
2023-08-18,24.1,27.4,20.8,4.0,2,0.0,6.100000000000001
2023-08-19,23.9,25.0,22.8,2.0,2,0.0,5.899999999999999
2023-08-20,26.8,31.6,22.0,2.0,2,0.0,8.8
2023-08-21,27.0,32.2,21.8,2.0,2,0.0,9.0
2023-08-22,27.6,32.0,23.2,4.0,2,0.0,9.600000000000001
2023-08-23,27.9,33.0,22.8,3.0,2,0.0,9.899999999999999
2023-08-24,26.299999999999997,30.4,22.2,4.0,2,0.0,8.299999999999997
2023-08-25,25.5,30.4,20.6,3.0,2,0.0,7.5
2023-08-26,28.200000000000003,34.2,22.2,4.0,2,0.0,10.200000000000003
2023-08-27,24.4,24.4,24.4,2.0,1,0.0,6.399999999999999
2023-08-28,28.1,33.4,22.8,2.0,2,0.0,10.100000000000001
2023-08-29,22.7,23.0,22.4,5.0,2,0.0,4.699999999999999
2023-08-30,18.6,20.2,17.0,3.0,2,0.0,0.6000000000000014
2023-08-31,18.1,21.8,14.4,6.0,2,0.0,0.10000000000000142
2023-09-01,19.8,24.2,15.4,3.0,2,0.0,1.8000000000000007
2023-09-02,21.5,27.4,15.6,3.0,2,0.0,3.5
2023-09-03,20.700000000000003,22.8,18.6,5.0,2,0.0,2.700000000000003
2023-09-04,20.5,23.8,17.2,7.0,2,0.0,2.5
2023-09-05,20.6,25.0,16.2,3.0,2,0.0,2.6000000000000014
2023-09-06,21.299999999999997,26.4,16.2,2.0,2,0.0,3.299999999999997
2023-09-07,22.3,27.0,17.6,3.0,2,0.0,4.300000000000001
2023-09-08,22.2,27.0,17.4,7.0,2,0.0,4.199999999999999
2023-09-10,28.4,28.4,28.4,2.0,1,0.0,10.399999999999999
2023-09-11,17.2,17.2,17.2,2.0,1,0.0,0.0
2023-09-12,24.1,30.4,17.8,4.0,2,0.0,6.100000000000001
2023-09-13,24.3,29.8,18.8,5.0,2,0.0,6.300000000000001
2023-09-14,23.5,24.6,22.4,4.0,2,0.0,5.5
2023-09-15,22.0,25.4,18.6,2.0,2,0.0,4.0
2023-09-16,20.7,23.0,18.4,3.0,2,0.0,2.6999999999999993
2023-09-17,20.8,26.0,15.6,5.0,2,0.0,2.8000000000000007
2023-09-18,22.3,26.6,18.0,7.0,2,0.0,4.300000000000001
2023-09-19,21.0,22.4,19.6,6.0,2,0.0,3.0
2023-09-20,20.1,25.4,14.8,4.0,2,0.0,2.1000000000000014
2023-09-21,20.7,24.4,17.0,2.0,2,0.0,2.6999999999999993
2023-09-22,23.1,28.2,18.0,7.0,2,0.0,5.100000000000001
2023-09-23,20.0,20.8,19.2,4.0,2,0.0,2.0
2023-09-24,15.799999999999999,16.4,15.2,2.0,2,0.0,0.0
2023-09-25,19.799999999999997,23.4,16.2,4.0,2,0.0,1.7999999999999972
2023-09-26,22.6,27.0,18.2,4.0,2,0.0,4.600000000000001
2023-09-27,21.4,26.0,16.8,1.0,2,0.0,3.3999999999999986
2023-09-28,21.2,26.0,16.4,2.0,2,0.0,3.1999999999999993
2023-09-29,20.3,25.6,15.0,2.0,2,0.0,2.3000000000000007
2023-09-30,17.7,21.8,13.6,4.0,2,0.0,0.0
2023-10-01,17.3,19.0,15.6,4.0,2,0.0,0.0
2023-10-02,16.1,21.6,10.6,2.0,2,0.0,0.0
2023-10-03,18.6,24.6,12.6,3.0,2,0.0,0.6000000000000014
2023-10-04,16.6,19.8,13.4,6.0,2,0.0,0.0
2023-10-05,15.100000000000001,20.8,9.4,3.0,2,0.3999999999999986,0.0
2023-10-06,15.9,20.0,11.8,2.0,2,0.0,0.0
2023-10-07,15.4,22.0,8.8,3.0,2,0.09999999999999964,0.0
2023-10-08,19.3,19.8,18.8,7.0,2,0.0,1.3000000000000007
2023-10-09,11.1,14.6,7.6,2.0,2,4.4,0.0
2023-10-10,10.2,12.2,8.2,1.0,2,5.300000000000001,0.0
2023-10-11,15.299999999999999,20.4,10.2,3.0,2,0.20000000000000107,0.0
2023-10-12,16.700000000000003,21.6,11.8,5.0,2,0.0,0.0
2023-10-13,19.1,23.2,15.0,3.0,2,0.0,1.1000000000000014
2023-10-14,18.4,23.2,13.6,2.0,2,0.0,0.3999999999999986
2023-10-15,16.0,18.8,13.2,7.0,2,0.0,0.0
2023-10-16,10.1,11.6,8.6,6.0,2,5.4,0.0
2023-10-17,7.2,12.6,1.8,2.0,2,8.3,0.0
2023-10-18,8.9,13.6,4.2,2.0,2,6.6,0.0
2023-10-19,11.1,14.4,7.8,5.0,2,4.4,0.0
2023-10-20,17.8,24.6,11.0,7.0,2,0.0,0.0
2023-10-21,21.4,22.4,20.4,8.0,2,0.0,3.3999999999999986
2023-10-22,15.7,16.0,15.4,6.0,2,0.0,0.0
2023-10-23,19.0,19.0,19.0,6.0,1,0.0,1.0
2023-10-24,15.5,18.2,12.8,3.0,2,0.0,0.0
2023-10-25,16.4,17.8,15.0,7.0,2,0.0,0.0
2023-10-26,15.1,16.4,13.8,4.0,2,0.40000000000000036,0.0
2023-10-27,14.0,15.8,12.2,5.0,2,1.5,0.0
2023-10-28,13.5,16.4,10.6,3.0,2,2.0,0.0
2023-10-29,13.600000000000001,19.8,7.4,6.0,2,1.8999999999999986,0.0
2023-10-30,18.5,21.2,15.8,9.0,2,0.0,0.5
2023-10-31,16.9,20.0,13.8,4.0,2,0.0,0.0
2023-11-01,12.8,16.0,9.6,6.0,2,2.6999999999999993,0.0
2023-11-02,12.6,17.2,8.0,4.0,2,2.9000000000000004,0.0
2023-11-03,12.9,13.4,12.4,5.0,2,2.5999999999999996,0.0
2023-11-04,9.1,11.6,6.6,2.0,2,6.4,0.0
2023-11-05,9.1,11.2,7.0,6.0,2,6.4,0.0
2023-11-06,6.4,6.4,6.4,2.0,1,9.1,0.0
2023-11-07,9.5,11.6,7.4,3.0,2,6.0,0.0
2023-11-08,11.3,12.4,10.2,3.0,2,4.199999999999999,0.0
2023-11-09,7.6,13.0,2.2,6.0,2,7.9,0.0
2023-11-10,8.3,8.6,8.0,7.0,2,7.199999999999999,0.0
2023-11-11,7.3,7.8,6.8,2.0,2,8.2,0.0
2023-11-12,7.4,7.4,7.4,12.0,1,8.1,0.0
2023-11-13,5.199999999999999,8.2,2.2,2.0,2,10.3,0.0
2023-11-14,9.7,12.0,7.4,4.0,2,5.800000000000001,0.0
2023-11-15,11.2,12.6,9.8,9.5,2,4.300000000000001,0.0
2023-11-16,10.6,13.4,7.8,6.0,2,4.9,0.0
2023-11-17,9.8,9.8,9.8,6.0,2,5.699999999999999,0.0
2023-11-18,5.800000000000001,7.4,4.2,10.0,2,9.7,0.0
2023-11-19,2.0,3.0,1.0,3.0,2,13.5,0.0
2023-11-20,7.1,10.6,3.6,5.0,2,8.4,0.0
2023-11-21,6.6,8.2,5.0,3.0,2,8.9,0.0
2023-11-22,6.7,10.4,3.0,3.0,2,8.8,0.0
2023-11-23,2.4,4.8,0.0,5.0,2,13.1,0.0
2023-11-24,4.3999999999999995,8.2,0.6,8.0,2,11.100000000000001,0.0
2023-11-25,4.4,4.4,4.4,12.0,2,11.1,0.0
2023-11-26,1.4500000000000002,3.2,-0.3,10.0,2,14.05,0.0
2023-11-27,0.45000000000000007,2.6,-1.7,3.0,2,15.05,0.0
2023-11-28,2.9,4.6,1.2,3.0,2,12.6,0.0
2023-11-29,2.7,3.0,2.4,10.0,2,12.8,0.0
2023-11-30,-1.25,0.0,-2.5,3.0,2,16.75,0.0
2023-12-01,1.1,1.6,0.6,4.0,2,14.4,0.0
2023-12-02,3.4,4.0,2.8,2.0,2,12.1,0.0
2023-12-03,-0.05,0.0,-0.1,11.0,2,15.55,0.0
2023-12-04,-1.3499999999999999,0.6,-3.3,4.0,2,16.85,0.0
2023-12-05,-0.95,0.4,-2.3,3.0,2,16.45,0.0
2023-12-06,0.8,1.6,0.0,3.0,2,14.7,0.0
2023-12-07,0.5,0.8,0.2,2.0,2,15.0,0.0
2023-12-08,1.0,1.6,0.4,2.0,2,14.5,0.0
2023-12-09,0.8,1.2,0.4,3.0,2,14.7,0.0
2023-12-10,0.050000000000000044,0.8,-0.7,3.0,2,15.45,0.0
2023-12-11,1.65,4.0,-0.7,2.0,2,13.85,0.0
2023-12-12,4.7,8.0,1.4,4.0,2,10.8,0.0
2023-12-13,5.2,6.0,4.4,5.0,2,10.3,0.0
2023-12-14,5.800000000000001,7.2,4.4,3.0,2,9.7,0.0
2023-12-15,4.5,5.8,3.2,1.0,2,11.0,0.0
2023-12-16,2.65,6.6,-1.3,1.0,2,12.85,0.0
2023-12-17,3.15,7.0,-0.7,4.0,2,12.35,0.0
2023-12-18,2.8,5.0,0.6,1.0,2,12.7,0.0
2023-12-19,-1.7999999999999998,-1.3,-2.3,2.0,2,17.3,0.0
2023-12-20,-1.0,-0.1,-1.9,1.0,2,16.5,0.0
2023-12-21,3.9000000000000004,5.4,2.4,4.0,2,11.6,0.0
2023-12-22,6.4,7.4,5.4,10.0,2,9.1,0.0
2023-12-23,2.0999999999999996,2.8,1.4,9.0,2,13.4,0.0
2023-12-24,4.3,8.0,0.6,7.0,2,11.2,0.0
2023-12-26,7.9,8.0,7.8,2.0,2,7.6,0.0
2023-12-27,9.6,10.2,9.0,9.0,2,5.9,0.0
2023-12-28,5.5,7.8,3.2,3.0,2,10.0,0.0
2023-12-29,3.4,6.0,0.8,2.0,2,12.1,0.0
2023-12-30,4.0,6.8,1.2,1.0,2,11.5,0.0
2023-12-31,2.45,5.0,-0.1,4.0,2,13.05,0.0
2024-01-01,7.8999999999999995,8.2,7.6,10.0,2,7.6000000000000005,0.0
2024-01-02,2.9000000000000004,3.6,2.2,3.0,2,12.6,0.0
2024-01-03,8.0,11.4,4.6,6.0,2,7.5,0.0
2024-01-04,9.8,12.2,7.4,4.0,2,5.699999999999999,0.0
2024-01-05,9.9,11.0,8.8,10.0,2,5.6,0.0
2024-01-06,6.199999999999999,6.6,5.8,4.0,2,9.3,0.0
2024-01-07,6.5,6.6,6.4,4.0,2,9.0,0.0
2024-01-08,1.3,1.6,1.0,3.0,2,14.2,0.0
2024-01-09,0.75,2.0,-0.5,6.0,2,14.75,0.0
2024-01-10,-1.85,1.2,-4.9,0.0,2,17.35,0.0
2024-01-11,-2.65,1.0,-6.3,5.0,2,18.15,0.0
2024-01-12,0.24999999999999994,1.4,-0.9,3.0,2,15.25,0.0
2024-01-13,0.6,0.6,0.6,10.0,1,14.9,0.0
2024-01-14,-0.6500000000000001,2.4,-3.7,8.0,2,16.15,0.0
2024-01-15,1.0499999999999998,4.8,-2.7,3.0,2,14.45,0.0
2024-01-16,2.6,4.0,1.2,5.0,2,12.9,0.0
2024-01-17,-2.1,-0.9,-3.3,2.0,2,17.6,0.0
2024-01-18,5.1,8.0,2.2,2.0,2,10.4,0.0
2024-01-19,1.85,4.2,-0.5,5.0,2,13.65,0.0
2024-01-20,0.8499999999999999,2.8,-1.1,5.0,2,14.65,0.0
2024-01-21,-0.75,1.4,-2.9,5.0,2,16.25,0.0
2024-01-22,-3.6999999999999997,-2.3,-5.1,4.0,2,19.2,0.0
2024-01-23,0.25,2.4,-1.9,4.0,2,15.25,0.0
2024-01-24,1.5999999999999999,2.8,0.4,3.0,2,13.9,0.0
2024-01-25,9.0,10.0,8.0,11.0,2,6.5,0.0
2024-01-26,7.0,8.0,6.0,7.0,2,8.5,0.0
2024-01-27,6.0,7.2,4.8,15.5,2,9.5,0.0
2024-01-28,5.6,7.6,3.6,4.0,2,9.9,0.0
2024-01-29,2.4499999999999997,5.8,-0.9,3.0,2,13.05,0.0
2024-01-30,1.15,4.0,-1.7,2.0,2,14.35,0.0
2024-01-31,1.0499999999999998,3.8,-1.7,3.0,2,14.45,0.0
2024-02-01,2.1500000000000004,5.4,-1.1,3.0,2,13.35,0.0
2024-02-02,5.3,6.0,4.6,11.0,2,10.2,0.0
2024-02-03,8.2,10.8,5.6,8.0,2,7.300000000000001,0.0
2024-02-04,10.6,12.0,9.2,6.0,2,4.9,0.0
2024-02-05,12.600000000000001,13.8,11.4,10.0,2,2.8999999999999986,0.0
2024-02-06,11.3,14.4,8.2,5.0,2,4.199999999999999,0.0
2024-02-07,11.0,13.0,9.0,6.0,2,4.5,0.0
2024-02-08,10.7,13.6,7.8,4.0,2,4.800000000000001,0.0
2024-02-09,11.6,14.2,9.0,7.0,2,3.9000000000000004,0.0
2024-02-10,14.3,18.0,10.6,6.0,2,1.1999999999999993,0.0
2024-02-11,10.9,11.0,10.8,3.0,2,4.6,0.0
2024-02-12,8.8,10.0,7.6,6.0,2,6.699999999999999,0.0
2024-02-13,10.100000000000001,11.4,8.8,10.0,2,5.399999999999999,0.0
2024-02-14,7.1,9.4,4.8,4.0,2,8.4,0.0
2024-02-15,7.4,8.6,6.2,2.0,2,8.1,0.0
2024-02-16,9.1,11.2,7.0,4.0,2,6.4,0.0
2024-02-17,8.100000000000001,11.8,4.4,3.0,2,7.399999999999999,0.0
2024-02-18,9.2,10.4,8.0,3.0,2,6.300000000000001,0.0
2024-02-19,4.4,5.6,3.2,3.0,2,11.1,0.0
2024-02-20,9.0,11.6,6.4,4.0,2,6.5,0.0
2024-02-21,9.4,11.0,7.8,7.0,2,6.1,0.0
2024-02-22,9.9,13.6,6.2,7.0,2,5.6,0.0
2024-02-24,13.0,13.0,13.0,2.0,1,2.5,0.0
2024-02-25,10.399999999999999,12.6,8.2,4.0,2,5.100000000000001,0.0
2024-02-26,10.9,13.0,8.8,3.0,2,4.6,0.0
2024-02-27,11.899999999999999,14.6,9.2,4.0,2,3.6000000000000014,0.0
2024-02-28,13.0,14.8,11.2,3.0,2,2.5,0.0
2024-02-29,11.899999999999999,15.2,8.6,4.0,2,3.6000000000000014,0.0
2024-03-01,10.9,11.8,10.0,5.0,2,4.6,0.0
2024-03-02,9.3,9.6,9.0,4.0,2,6.199999999999999,0.0
2024-03-03,10.3,12.2,8.4,4.0,2,5.199999999999999,0.0
2024-03-04,11.0,14.2,7.8,3.0,2,4.5,0.0
2024-03-05,10.8,15.4,6.2,3.0,2,4.699999999999999,0.0
2024-03-06,10.6,13.2,8.0,2.0,2,4.9,0.0
2024-03-07,6.9,7.2,6.6,2.0,2,8.6,0.0
2024-03-08,5.300000000000001,6.4,4.2,2.0,2,10.2,0.0
2024-03-09,8.2,10.8,5.6,5.0,2,7.300000000000001,0.0
2024-03-10,10.6,13.2,8.0,5.0,2,4.9,0.0
2024-03-11,11.3,11.6,11.0,6.0,2,4.199999999999999,0.0
2024-03-12,10.1,10.2,10.0,3.0,2,5.4,0.0
2024-03-13,11.1,13.6,8.6,10.0,2,4.4,0.0
2024-03-14,10.600000000000001,12.8,8.4,2.0,2,4.899999999999999,0.0
2024-03-15,11.2,14.4,8.0,3.0,2,4.300000000000001,0.0
2024-03-16,10.5,12.6,8.4,3.0,2,5.0,0.0
2024-03-17,11.399999999999999,12.2,10.6,6.0,2,4.100000000000001,0.0
2024-03-18,7.199999999999999,11.2,3.2,3.0,2,8.3,0.0
2024-03-19,4.7,7.0,2.4,5.0,2,10.8,0.0
2024-03-20,6.2,11.6,0.8,3.0,2,9.3,0.0
2024-03-21,9.5,15.2,3.8,2.0,2,6.0,0.0
2024-03-22,13.3,16.0,10.6,3.0,2,2.1999999999999993,0.0
2024-03-23,13.1,19.2,7.0,5.0,2,2.4000000000000004,0.0
2024-03-24,9.5,10.6,8.4,11.0,2,6.0,0.0
2024-03-25,8.2,11.2,5.2,9.0,2,7.300000000000001,0.0
2024-03-26,8.5,15.6,1.4,6.0,2,7.0,0.0
2024-03-27,12.399999999999999,15.6,9.2,7.0,2,3.1000000000000014,0.0
2024-03-28,14.5,16.4,12.6,11.5,2,1.0,0.0
2024-03-29,12.6,17.4,7.8,10.0,2,2.9000000000000004,0.0
2024-03-30,18.4,22.0,14.8,6.0,2,0.0,0.3999999999999986
2024-03-31,18.9,23.0,14.8,5.0,2,0.0,0.8999999999999986
2024-04-01,20.9,25.0,16.8,6.0,2,0.0,2.8999999999999986
2024-04-02,13.600000000000001,14.4,12.8,11.0,2,1.8999999999999986,0.0
2024-04-03,13.200000000000001,18.6,7.8,2.0,2,2.299999999999999,0.0
2024-04-04,14.5,17.4,11.6,3.0,2,1.0,0.0
2024-04-05,16.0,20.2,11.8,5.0,2,0.0,0.0
2024-04-06,18.2,23.0,13.4,3.0,2,0.0,0.1999999999999993
2024-04-07,13.4,13.4,13.4,2.0,1,2.0999999999999996,0.0
2024-04-10,17.8,17.8,17.8,10.0,1,0.0,0.0
2024-04-11,16.0,20.6,11.4,2.0,2,0.0,0.0
2024-04-12,16.8,21.0,12.6,5.0,2,0.0,0.0
2024-04-13,17.3,24.0,10.6,4.0,2,0.0,0.0
2024-04-14,21.1,26.8,15.4,4.0,2,0.0,3.1000000000000014
2024-04-15,18.799999999999997,23.4,14.2,4.0,2,0.0,0.7999999999999972
2024-04-16,10.4,13.8,7.0,5.0,2,5.1,0.0
2024-04-17,8.2,11.8,4.6,5.0,2,7.300000000000001,0.0
2024-04-18,9.3,10.8,7.8,4.0,2,6.199999999999999,0.0
2024-04-19,8.9,11.6,6.2,3.0,2,6.6,0.0
2024-04-20,7.3,11.6,3.0,5.0,2,8.2,0.0
2024-04-21,9.5,12.8,6.2,5.0,2,6.0,0.0
2024-04-22,9.1,11.0,7.2,4.0,2,6.4,0.0
2024-04-23,8.7,12.0,5.4,6.0,2,6.800000000000001,0.0
2024-04-24,8.7,8.8,8.6,3.0,2,6.800000000000001,0.0
2024-04-25,8.9,11.8,6.0,5.0,2,6.6,0.0
2024-04-26,9.4,15.0,3.8,6.0,2,6.1,0.0
2024-04-27,14.6,19.0,10.2,4.0,2,0.9000000000000004,0.0
2024-04-28,16.700000000000003,23.6,9.8,5.0,2,0.0,0.0
2024-04-29,20.4,25.4,15.4,6.0,2,0.0,2.3999999999999986
2024-04-30,19.6,24.2,15.0,6.0,2,0.0,1.6000000000000014
2024-05-01,17.799999999999997,22.4,13.2,7.0,2,0.0,0.0
2024-05-02,16.3,17.8,14.8,3.0,2,0.0,0.0
2024-05-03,15.899999999999999,18.4,13.4,2.0,2,0.0,0.0
2024-05-04,19.8,24.6,15.0,7.0,2,0.0,1.8000000000000007
2024-05-05,19.0,25.0,13.0,4.0,2,0.0,1.0
2024-05-06,18.4,23.8,13.0,1.0,2,0.0,0.3999999999999986
2024-05-07,18.5,20.2,16.8,7.0,2,0.0,0.5
2024-05-08,16.9,18.6,15.2,3.0,2,0.0,0.0
2024-05-09,18.4,21.6,15.2,3.0,2,0.0,0.3999999999999986
2024-05-10,17.4,22.2,12.6,4.0,2,0.0,0.0
2024-05-11,17.9,22.0,13.8,2.0,2,0.0,0.0
2024-05-12,17.9,20.6,15.2,4.0,2,0.0,0.0
2024-05-13,17.0,20.4,13.6,5.0,2,0.0,0.0
2024-05-14,16.5,22.6,10.4,6.0,2,0.0,0.0
2024-05-15,17.2,21.2,13.2,2.0,2,0.0,0.0
2024-05-16,16.4,21.0,11.8,5.0,2,0.0,0.0
2024-05-17,14.7,16.0,13.4,6.0,2,0.8000000000000007,0.0
2024-05-18,15.5,19.6,11.4,3.0,2,0.0,0.0
2024-05-19,17.9,21.8,14.0,3.0,2,0.0,0.0
2024-05-20,20.6,25.2,16.0,3.0,2,0.0,2.6000000000000014
2024-05-21,20.5,24.8,16.2,10.0,2,0.0,2.5
2024-05-22,18.4,21.6,15.2,3.0,2,0.0,0.3999999999999986
2024-05-23,19.4,23.8,15.0,1.0,2,0.0,1.3999999999999986
2024-05-24,16.8,17.6,16.0,2.0,2,0.0,0.0
2024-05-25,20.2,24.8,15.6,5.0,2,0.0,2.1999999999999993
2024-05-26,20.700000000000003,23.6,17.8,2.0,2,0.0,2.700000000000003
2024-05-27,21.9,26.0,17.8,2.0,2,0.0,3.8999999999999986
2024-05-28,21.1,25.6,16.6,7.0,2,0.0,3.1000000000000014
